config_categorie,legacy_parameter_name,parameter,list_name
optim_conf,load_cost_hp,load_peak_hours_cost
optim_conf,load_cost_hc,load_offpeak_hours_cost
optim_conf,prod_price_forecast_method,production_price_forecast_method
optim_conf,prod_sell_price,photovoltaic_production_sell_price
optim_conf,set_total_pv_sell,set_total_pv_sell
optim_conf,lp_solver_timeout,lp_solver_timeout
optim_conf,lp_solver_mip_rel_gap,lp_solver_mip_rel_gap
optim_conf,num_threads,num_threads
optim_conf,set_nocharge_from_grid,set_nocharge_from_grid
optim_conf,set_nodischarge_to_grid,set_nodischarge_to_grid
optim_conf,set_battery_first_priority,set_battery_first_priority
optim_conf,set_battery_dynamic,set_battery_dynamic
optim_conf,battery_dynamic_max,battery_dynamic_max
optim_conf,battery_dynamic_min,battery_dynamic_min
optim_conf,weight_battery_discharge,weight_battery_discharge
optim_conf,weight_battery_charge,weight_battery_charge
optim_conf,weather_forecast_method,weather_forecast_method
optim_conf,weather_forecast_pv_quantile_bias,weather_forecast_pv_quantile_bias
optim_conf,open_meteo_pv_ensemble_enabled,open_meteo_pv_ensemble_enabled
optim_conf,pv_horizon_learning_enabled,pv_horizon_learning_enabled
optim_conf,pv_horizon_refit_window_days,pv_horizon_refit_window_days
optim_conf,pv_horizon_refit_forgetting_factor,pv_horizon_refit_forgetting_factor
optim_conf,open_meteo_cache_max_age,open_meteo_cache_max_age
optim_conf,def_start_timestep,start_timesteps_of_each_deferrable_load,list_start_timesteps_of_each_deferrable_load
optim_conf,def_end_timestep,end_timesteps_of_each_deferrable_load,list_end_timesteps_of_each_deferrable_load
optim_conf,set_deferrable_max_startups,set_deferrable_max_startups
optim_conf,def_minimum_on_time,def_minimum_on_time
optim_conf,def_minimum_off_time,def_minimum_off_time
optim_conf,deferrable_load_groups,deferrable_load_groups
optim_conf,list_hp_periods,load_peak_hour_periods
optim_conf,model_type,model_type
optim_conf,var_model,var_model
optim_conf,sklearn_model,sklearn_model
optim_conf,num_lags,num_lags
optim_conf,split_date_delta,split_date_delta
optim_conf,perform_backtest,perform_backtest
optim_conf,mlforecaster_weather_features,mlforecaster_weather_features,list_mlforecaster_weather_features
optim_conf,publish_deferrable_load_states,publish_deferrable_load_states
optim_conf,battery_soc_deficit_cost,battery_soc_deficit_cost
optim_conf,battery_soc_deficit_threshold,battery_soc_deficit_threshold
optim_conf,battery_soc_surplus_cost,battery_soc_surplus_cost
optim_conf,battery_soc_surplus_threshold,battery_soc_surplus_threshold
optim_conf,capacity_cost_per_kw,capacity_cost_per_kw
plant_conf,P_from_grid_max,maximum_power_from_grid
plant_conf,P_to_grid_max,maximum_power_to_grid
plant_conf,number_of_phases,number_of_phases
plant_conf,maximum_power_from_grid_per_phase,maximum_power_from_grid_per_phase
plant_conf,maximum_power_to_grid_per_phase,maximum_power_to_grid_per_phase
plant_conf,module_model,pv_module_model,list_pv_module_model
plant_conf,inverter_model,pv_inverter_model,list_pv_inverter_model
plant_conf,surface_tilt,surface_tilt,list_surface_tilt
plant_conf,surface_azimuth,surface_azimuth,list_surface_azimuth
plant_conf,modules_per_string,modules_per_string,list_modules_per_string
plant_conf,strings_per_inverter,strings_per_inverter,list_strings_per_inverter
plant_conf,pv_inverter_group,pv_inverter_group,list_pv_inverter_group
plant_conf,inverter_is_hybrid,inverter_is_hybrid
plant_conf,inverter_ac_output_max,inverter_ac_output_max
plant_conf,inverter_ac_input_max,inverter_ac_input_max
plant_conf,inverter_efficiency_dc_ac,inverter_efficiency_dc_ac
plant_conf,inverter_efficiency_ac_dc,inverter_efficiency_ac_dc
plant_conf,inverter_stress_cost,inverter_stress_cost
plant_conf,inverter_stress_segments,inverter_stress_segments
plant_conf,compute_curtailment,compute_curtailment
plant_conf,num_batteries,number_of_batteries
plant_conf,battery_phase,battery_phase
plant_conf,Pd_max,battery_discharge_power_max
plant_conf,Pc_max,battery_charge_power_max
plant_conf,eta_disch,battery_discharge_efficiency
plant_conf,eta_ch,battery_charge_efficiency
plant_conf,Enom,battery_nominal_energy_capacity
plant_conf,SOCmin,battery_minimum_state_of_charge
plant_conf,SOCmax,battery_maximum_state_of_charge
plant_conf,SOCtarget,battery_target_state_of_charge
plant_conf,battery_stress_cost,battery_stress_cost
plant_conf,battery_stress_segments,battery_stress_segments
optim_conf,set_use_heatpump,set_use_heatpump
optim_conf,set_use_boiler,set_use_boiler
optim_conf,number_of_boilers,number_of_boilers
optim_conf,boiler_names,boiler_names
optim_conf,boiler_phase,boiler_phase
optim_conf,boiler_type,boiler_type
optim_conf,boiler_nominal_power,boiler_nominal_power
optim_conf,boiler_volume_l,boiler_volume_l
optim_conf,boiler_supply_temperature,boiler_supply_temperature
optim_conf,boiler_start_temperature,boiler_start_temperature
optim_conf,boiler_target_temperature,boiler_target_temperature
optim_conf,boiler_min_temperature,boiler_min_temperature
optim_conf,boiler_max_temperature,boiler_max_temperature
optim_conf,boiler_loss_factor,boiler_loss_factor
optim_conf,boiler_dhw_draw_kwh_forecast,boiler_dhw_draw_kwh_forecast
optim_conf,boiler_legionella_interval_days,boiler_legionella_interval_days
optim_conf,boiler_legionella_target_temp,boiler_legionella_target_temp
optim_conf,boiler_legionella_hold_hours,boiler_legionella_hold_hours
optim_conf,boiler_legionella_last_run_iso,boiler_legionella_last_run_iso
optim_conf,boiler_legionella_force_resistive,boiler_legionella_force_resistive
optim_conf,boiler_coupled_heatpump_load_index,boiler_coupled_heatpump_load_index
optim_conf,boiler_hp_shared_max_power,boiler_hp_shared_max_power
optim_conf,boiler_uncertainty_margin_kwh,boiler_uncertainty_margin_kwh
optim_conf,heatpump_start_temperature,heatpump_start_temperature
optim_conf,heatpump_min_temperature,heatpump_min_temperature
optim_conf,heatpump_max_temperature,heatpump_max_temperature
optim_conf,heatpump_nominal_power,heatpump_nominal_power
optim_conf,heatpump_number_of_units,heatpump_number_of_units
optim_conf,heatpump_unit_name,heatpump_unit_name
optim_conf,heatpump_unit_nominal_power,heatpump_unit_nominal_power
optim_conf,heatpump_unit_control_mode,heatpump_unit_control_mode
optim_conf,heatpump_unit_curve_slope,heatpump_unit_curve_slope
optim_conf,heatpump_unit_curve_intercept,heatpump_unit_curve_intercept
optim_conf,heatpump_unit_supply_temp_min,heatpump_unit_supply_temp_min
optim_conf,heatpump_unit_supply_temp_max,heatpump_unit_supply_temp_max
optim_conf,heatpump_model_family,heatpump_model_family
optim_conf,heatpump_dispatch_model,heatpump_dispatch_model
optim_conf,heatpump_config_mode,heatpump_config_mode
optim_conf,heatpump_multi_room_enabled,heatpump_multi_room_enabled
optim_conf,heatpump_two_stage_data_csv,heatpump_two_stage_data_csv
optim_conf,heatpump_two_stage_model_dir,heatpump_two_stage_model_dir
optim_conf,heatpump_two_stage_horizon,heatpump_two_stage_horizon
optim_conf,heatpump_two_stage_top_k,heatpump_two_stage_top_k
optim_conf,heatpump_two_stage_coarse_models,heatpump_two_stage_coarse_models
optim_conf,heatpump_two_stage_fine_models,heatpump_two_stage_fine_models
retrieve_hass_conf,heatpump_target_temp_sensor,heatpump_target_temp_sensor
retrieve_hass_conf,heatpump_power_sensor,heatpump_power_sensor
retrieve_hass_conf,heatpump_flow_temp_sensor,heatpump_flow_temp_sensor
retrieve_hass_conf,heatpump_building_mass_class,heatpump_building_mass_class
retrieve_hass_conf,heatpump_emitter_type,heatpump_emitter_type
retrieve_hass_conf,heatpump_gas_meter_sensor,heatpump_gas_meter_sensor
retrieve_hass_conf,heatpump_weather_wind_speed_sensor,heatpump_weather_wind_speed_sensor
retrieve_hass_conf,heatpump_weather_wind_direction_sensor,heatpump_weather_wind_direction_sensor
retrieve_hass_conf,heatpump_weather_use_own_sensors,heatpump_weather_use_own_sensors
retrieve_hass_conf,heatpump_weather_ghi_sensor,heatpump_weather_ghi_sensor
retrieve_hass_conf,heatpump_weather_dni_sensor,heatpump_weather_dni_sensor
retrieve_hass_conf,heatpump_weather_dhi_sensor,heatpump_weather_dhi_sensor
retrieve_hass_conf,heatpump_weather_humidity_sensor,heatpump_weather_humidity_sensor
retrieve_hass_conf,heatpump_outdoor_temp_sensor,heatpump_outdoor_temp_sensor
retrieve_hass_conf,heatpump_duty_sensor,heatpump_duty_sensor
retrieve_hass_conf,heatpump_room_temp_sensors,heatpump_room_temp_sensors
retrieve_hass_conf,heatpump_room_valve_sensors,heatpump_room_valve_sensors
retrieve_hass_conf,heatpump_room_blind_sensors,heatpump_room_blind_sensors
retrieve_hass_conf,heatpump_room_window_sensors,heatpump_room_window_sensors
retrieve_hass_conf,heatpump_room_door_sensors,heatpump_room_door_sensors
retrieve_hass_conf,heatpump_room_opening_confirm_ready_sensor,heatpump_room_opening_confirm_ready_sensor
retrieve_hass_conf,heatpump_room_opening_confirm_answer_sensor,heatpump_room_opening_confirm_answer_sensor
optim_conf,heatpump_number_of_rooms,heatpump_number_of_rooms
optim_conf,heatpump_room_names,heatpump_room_names
optim_conf,heatpump_room_phase,heatpump_room_phase
optim_conf,heatpump_room_opening_infer_additional,heatpump_room_opening_infer_additional
optim_conf,heatpump_room_blind_infer_additional,heatpump_room_blind_infer_additional
optim_conf,heatpump_room_valve_mode,heatpump_room_valve_mode
optim_conf,heatpump_room_blind_type,heatpump_room_blind_type
optim_conf,heatpump_room_min_temperature,heatpump_room_min_temperature
optim_conf,heatpump_room_max_temperature,heatpump_room_max_temperature
optim_conf,heatpump_room_target_temperature,heatpump_room_target_temperature
optim_conf,heatpump_room_nominal_power,heatpump_room_nominal_power
optim_conf,heatpump_room_supply_temperature,heatpump_room_supply_temperature
optim_conf,heatpump_room_volume,heatpump_room_volume
optim_conf,heatpump_room_shared_group,heatpump_room_shared_group
optim_conf,heatpump_room_unit,heatpump_room_unit
optim_conf,heatpump_room_coupled_neighbors,heatpump_room_coupled_neighbors
optim_conf,heatpump_room_coupling_conductance,heatpump_room_coupling_conductance
optim_conf,heatpump_room_facade_azimuth_deg,heatpump_room_facade_azimuth_deg
optim_conf,heatpump_room_facade_tilt_deg,heatpump_room_facade_tilt_deg
optim_conf,heatpump_room_facade2_azimuth_deg,heatpump_room_facade2_azimuth_deg
optim_conf,heatpump_room_facade2_tilt_deg,heatpump_room_facade2_tilt_deg
optim_conf,heatpump_room_facade2_weight,heatpump_room_facade2_weight
optim_conf,heatpump_room_facade3_azimuth_deg,heatpump_room_facade3_azimuth_deg
optim_conf,heatpump_room_facade3_tilt_deg,heatpump_room_facade3_tilt_deg
optim_conf,heatpump_room_facade3_weight,heatpump_room_facade3_weight
optim_conf,heatpump_room_u_value,heatpump_room_u_value
optim_conf,heatpump_room_envelope_area,heatpump_room_envelope_area
optim_conf,heatpump_room_ventilation_rate,heatpump_room_ventilation_rate
optim_conf,heatpump_room_window_area,heatpump_room_window_area
optim_conf,heatpump_room_shgc,heatpump_room_shgc
optim_conf,heatpump_room_internal_gains_factor,heatpump_room_internal_gains_factor
optim_conf,heatpump_room_thermal_inertia_time_constant,heatpump_room_thermal_inertia_time_constant
optim_conf,heatpump_room_carnot_efficiency,heatpump_room_carnot_efficiency
optim_conf,heatpump_dispatch_control_entity,heatpump_dispatch_control_entity
optim_conf,heatpump_dispatch_min_temperature,heatpump_dispatch_min_temperature
optim_conf,heatpump_dispatch_max_temperature,heatpump_dispatch_max_temperature
optim_conf,heatpump_dispatch_target_temperature,heatpump_dispatch_target_temperature
optim_conf,heatpump_dispatch_nominal_power,heatpump_dispatch_nominal_power
optim_conf,heatpump_dispatch_supply_temperature,heatpump_dispatch_supply_temperature
optim_conf,heatpump_dispatch_volume,heatpump_dispatch_volume
optim_conf,rc_model_forecast_enabled,rc_model_forecast_enabled
optim_conf,rc_model_forecast_horizon_hours,rc_model_forecast_horizon_hours
optim_conf,rc_model_forecast_comfort_min_temp,rc_model_forecast_comfort_min_temp
optim_conf,rc_model_forecast_safety_margin_c,rc_model_forecast_safety_margin_c
optim_conf,rc_model_forecast_model_selection,rc_model_forecast_model_selection
optim_conf,heatpump_refit_window_days,heatpump_refit_window_days
optim_conf,heatpump_refit_max_electric_mae_w,heatpump_refit_max_electric_mae_w
optim_conf,heatpump_refit_max_gas_mae_m3,heatpump_refit_max_gas_mae_m3
optim_conf,heatpump_refit_opening_relabel_iterations,heatpump_refit_opening_relabel_iterations
optim_conf,heatpump_refit_blind_relabel_iterations,heatpump_refit_blind_relabel_iterations
optim_conf,rc_model_refit_enabled,rc_model_refit_enabled
optim_conf,rc_model_refit_window_days,rc_model_refit_window_days
optim_conf,rc_model_refit_max_mae_c,rc_model_refit_max_mae_c
optim_conf,rc_model_refit_door_relabel_enabled,rc_model_refit_door_relabel_enabled
optim_conf,rc_model_refit_door_relabel_iterations,rc_model_refit_door_relabel_iterations
optim_conf,rc_model_refit_blind_relabel_enabled,rc_model_refit_blind_relabel_enabled
optim_conf,rc_model_refit_blind_relabel_iterations,rc_model_refit_blind_relabel_iterations
optim_conf,rc_model_refit_phase_robust_enabled,rc_model_refit_phase_robust_enabled
optim_conf,rc_model_refit_num_phases,rc_model_refit_num_phases
optim_conf,rc_model_refit_fit_electric_power_enabled,rc_model_refit_fit_electric_power_enabled
optim_conf,rc_model_refit_fit_gas_consumption_enabled,rc_model_refit_fit_gas_consumption_enabled
optim_conf,hybrid_heatpump_refit_enabled,hybrid_heatpump_refit_enabled
optim_conf,hybrid_heatpump_refit_window_days,hybrid_heatpump_refit_window_days
optim_conf,hybrid_heatpump_refit_max_electric_mae_w,hybrid_heatpump_refit_max_electric_mae_w
optim_conf,hybrid_heatpump_refit_max_gas_mae_m3,hybrid_heatpump_refit_max_gas_mae_m3
optim_conf,hybrid_heatpump_forecast_enabled,hybrid_heatpump_forecast_enabled
optim_conf,arx_model_refit_enabled,arx_model_refit_enabled
optim_conf,arx_model_refit_window_days,arx_model_refit_window_days
optim_conf,arx_model_forgetting_factor,arx_model_forgetting_factor
optim_conf,arx_model_ridge,arx_model_ridge
optim_conf,arx_model_refit_max_electric_mae_w,arx_model_refit_max_electric_mae_w
optim_conf,arx_model_refit_max_gas_mae_m3,arx_model_refit_max_gas_mae_m3
optim_conf,arx_model_forecast_enabled,arx_model_forecast_enabled
optim_conf,arx_model_coupling_enabled,arx_model_coupling_enabled
optim_conf,arx_model_coupling_source,arx_model_coupling_source
optim_conf,arx_model_dispatch_max_cache_age_solves,arx_model_dispatch_max_cache_age_solves
optim_conf,arx_model_opening_relabel_enabled,arx_model_opening_relabel_enabled
optim_conf,arx_model_opening_relabel_iterations,arx_model_opening_relabel_iterations
optim_conf,arx_model_blind_relabel_enabled,arx_model_blind_relabel_enabled
optim_conf,arx_model_blind_relabel_iterations,arx_model_blind_relabel_iterations
optim_conf,arx_model_blind_estimate_source,arx_model_blind_estimate_source
optim_conf,arx_model_opening_confirm_enabled,arx_model_opening_confirm_enabled
optim_conf,set_use_ev_charger,set_use_ev_charger
optim_conf,number_of_ev_chargers,number_of_ev_chargers
optim_conf,ev_charger_names,ev_charger_names
optim_conf,ev_phase_mode,ev_phase_mode
optim_conf,ev_charger_phase,ev_charger_phase
optim_conf,ev_charge_mode_service,ev_charge_mode_service
optim_conf,ev_phase_select_entity,ev_phase_select_entity
optim_conf,ev_charge_mode_stopped_value,ev_charge_mode_stopped_value
optim_conf,ev_charge_mode_fast_value,ev_charge_mode_fast_value
optim_conf,ev_charge_mode_eco_value,ev_charge_mode_eco_value
optim_conf,ev_charge_mode_ecoplus_value,ev_charge_mode_ecoplus_value
optim_conf,ev_charge_mode_variable_value,ev_charge_mode_variable_value
optim_conf,ev_phase_select_value_1_phase,ev_phase_select_value_1_phase
optim_conf,ev_phase_select_value_3_phase,ev_phase_select_value_3_phase
optim_conf,ev_phase_select_value_auto,ev_phase_select_value_auto
optim_conf,ev_charge_power_min_1_phase,ev_charge_power_min_1_phase
optim_conf,ev_charge_power_max_1_phase,ev_charge_power_max_1_phase
optim_conf,ev_charge_power_min_3_phase,ev_charge_power_min_3_phase
optim_conf,ev_charge_power_max_3_phase,ev_charge_power_max_3_phase
optim_conf,manual_load_enabled,manual_load_enabled
optim_conf,is_manual_load,is_manual_load
optim_conf,manual_load_deadline_hour,manual_load_deadline_hour
retrieve_hass_conf,manual_load_ready_sensor,manual_load_ready_sensor
retrieve_hass_conf,manual_load_confirm_power_sensor,manual_load_confirm_power_sensor
retrieve_hass_conf,manual_load_program_select_sensor,manual_load_program_select_sensor
